start time,end time,job ID,task index,machine ID,CPU rate,canonical memory usage,assigned memory usage,unmapped page cache,total page cache,maximum memory usage,disk I/O time,local disk space usage,maximum CPU rate,maximum disk IO time,cycles per instruction,memory accesses per instruction,sample portion,aggregation type,sampled CPU usage
253053000000.0,253054000000.0,6280685099.0,45.0,978710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253071000000.0,253081000000.0,6280685099.0,45.0,978710.0,0.008423,0.001371,0.005814,0.0007162000000000001,0.001106,0.002705,0.04144,0.0,0.02887,0.08569,0.7612,0.0004627,0.0,0.0,0.004616
253081000000.0,253094000000.0,6280685099.0,45.0,978710.0,0.001312,0.0,0.0,0.0,0.0,0.0,0.002487,2.861e-06,0.01706,0.02756,0.7612,0.0004627,0.0,0.0,0.0
253094000000.0,253095000000.0,6280685099.0,45.0,978710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,0.7612,0.0004627,0.0,0.0,0.0
253123000000.0,253128000000.0,6280685099.0,45.0,711482.0,0.01515,0.0008049,0.005806,0.0005255,0.0006065,0.001646,0.02136,9.537e-07,0.06183,0.0611,,,0.0,0.0,0.009583
253128000000.0,253140000000.0,6280685099.0,45.0,711482.0,0.0006094,0.000185,0.0,0.00017549999999999998,0.00017549999999999998,0.00222,0.00573,2.861e-06,0.007309,0.01721,,,0.0,0.0,0.0
253140000000.0,253142000000.0,6280685099.0,45.0,711482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253158000000.0,253162000000.0,6280685099.0,45.0,4302097367.0,0.01755,0.001175,0.005821,0.000411,0.0007534,0.002071,0.02493,9.537e-07,0.06067,0.04034,,,0.0,0.0,0.001623
253162000000.0,253177000000.0,6280685099.0,45.0,4302097367.0,0.0004969,0.0,0.0,0.0,0.0,0.0,0.0008621000000000001,2.861e-06,0.007454,0.01135,,,0.0,0.0,0.0
253177000000.0,253178000000.0,6280685099.0,45.0,4302097367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253195000000.0,253200000000.0,6280685099.0,45.0,4302097367.0,0.0012,0.00025180000000000005,0.005821,0.0001173,0.0001459,0.000515,0.01538,0.0,0.005943,0.02142,,,0.0,0.0,0.003547999999999999
253200000000.0,253209000000.0,6280685099.0,45.0,4302097367.0,0.008926,0.001822,0.005814,0.001034,0.0014210000000000002,0.003525,0.02917,9.537e-07,0.04407,0.04858,,,0.0,0.0,0.001198
253209000000.0,253222000000.0,6280685099.0,45.0,4302097367.0,9.251e-05,0.0,0.0,0.0,0.0,0.0,0.0005989,2.861e-06,0.001205,0.007781999999999998,,,0.0,0.0,0.0
253222000000.0,253223000000.0,6280685099.0,45.0,4302097367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253241000000.0,253251000000.0,6280685099.0,45.0,1672853.0,0.00798,0.001749,0.005814,0.0006189,0.001003,0.003235,0.0132,9.537e-07,0.05603,0.02643,,,0.0,0.0,8.011e-05
253251000000.0,253270000000.0,6280685099.0,45.0,1672853.0,4.482e-05,0.0,0.0,0.0,0.0,0.0,0.001961,2.861e-06,0.0008526,0.01151,,,0.0,0.0,0.0
253270000000.0,253271000000.0,6280685099.0,45.0,1672853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253288000000.0,253308000000.0,6280685099.0,45.0,4820218016.0,0.007133,0.001537,0.005821,0.0008116,0.001179,0.0035060000000000004,0.03241,0.0,0.0556,0.06372,1.419,,0.0,0.0,0.001616
253308000000.0,253327000000.0,6280685099.0,45.0,4820218016.0,0.0003481000000000001,0.0,0.0,0.0,0.0,0.0,0.0009804,2.861e-06,0.006622,0.01292,1.419,,0.0,0.0,0.0
253327000000.0,253328000000.0,6280685099.0,45.0,4820218016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,1.419,,0.0,0.0,0.0
253345000000.0,253359000000.0,6280685099.0,45.0,227415830.0,0.00663,0.001637,0.005821,0.0008993,0.001286,0.003475,0.02975,0.0,0.04749,0.05408,,,0.0,0.0,0.0
253359000000.0,253385000000.0,6280685099.0,45.0,227415830.0,0.0002718,0.0,0.0,0.0,0.0,0.0,0.00072,2.861e-06,0.007072,0.01193,,,0.0,0.0,0.0
253385000000.0,253386000000.0,6280685099.0,45.0,227415830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253402000000.0,253500000000.0,6280685099.0,45.0,1271794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
253500000000.0,253501000000.0,6280685099.0,45.0,1271794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
253501000000.0,253504000000.0,6280685099.0,45.0,1271794.0,0.00946,0.00032230000000000003,0.005814,0.0006207999999999999,0.0006303999999999999,0.0004826000000000001,0.003891,0.0,0.04486,0.006355,,,0.0,0.0,0.0
253504000000.0,253533000000.0,6280685099.0,45.0,1271794.0,0.001898,4.864e-05,0.0,4.482e-05,4.482e-05,0.001415,0.002579,2.861e-06,0.05505,0.01715,1.404,0.001085,0.0,0.0,0.0
253533000000.0,253537000000.0,6280685099.0,45.0,1271794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,1.404,0.001085,0.0,0.0,0.0
253556000000.0,253564000000.0,6280685099.0,45.0,3660038653.0,0.009918,0.001045,0.00563,0.0003557,0.0005922000000000001,0.002316,0.021480000000000003,9.537e-07,0.03271,0.03973,,,0.0,0.0,0.00012590000000000002
253564000000.0,253585000000.0,6280685099.0,45.0,3660038653.0,0.0003405,0.00012590000000000002,0.0,0.0001183,0.0001183,0.00264,0.003547999999999999,2.861e-06,0.007148999999999998,0.01999,,,0.0,0.0,0.0
253585000000.0,253586000000.0,6280685099.0,45.0,3660038653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253600000000.0,253612000000.0,6280685099.0,45.0,3675686663.0,0.007506999999999998,0.001205,0.005775,0.0006962000000000001,0.0009127,0.002731,0.034480000000000004,0.0,0.05566,0.08826,,,0.0,0.0,0.002316
253612000000.0,253629000000.0,6280685099.0,45.0,3675686663.0,0.0023420000000000003,0.0,0.0,0.0,0.0,0.0,0.0032310000000000004,2.861e-06,0.03986,0.02872,,,0.0,0.0,0.0
253629000000.0,253630000000.0,6280685099.0,45.0,3675686663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253646000000.0,253696000000.0,6280685099.0,45.0,323143571.0,0.001917,0.001263,0.005790999999999999,0.0005665000000000001,0.0008678,0.003437,0.009659,0.0,0.02554,0.04291,1.8,0.001743,0.0,0.0,9.537e-07
253696000000.0,253713000000.0,6280685099.0,45.0,323143571.0,0.0004386999999999999,0.0,0.0,0.0,0.0,0.0,0.001062,2.861e-06,0.007462000000000002,0.01228,1.8,0.001743,0.0,0.0,0.0
253713000000.0,253715000000.0,6280685099.0,45.0,323143571.0,0.0,0.0,0.0,0.0,0.0,0.0,3.529e-05,2.861e-06,0.0,7.153e-05,1.8,0.001743,0.0,0.0,0.0
253730000000.0,253733000000.0,6280685099.0,45.0,2849213.0,0.01569,0.0002041,0.005806,1.907e-06,6.676e-06,0.0003061,0.0024530000000000003,0.0,0.06189,0.005997,,,0.0,0.0,0.005775
253733000000.0,253750000000.0,6280685099.0,45.0,2849213.0,0.002007,0.0,0.0,0.0,0.0,0.0,0.003262,2.861e-06,0.03412,0.01143,,,0.0,0.0,0.0
253750000000.0,253756000000.0,6280685099.0,45.0,2849213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253771000000.0,253779000000.0,6280685099.0,45.0,257333194.0,0.009277,0.001343,0.005814,0.0007439,0.00115,0.002468,0.04474,0.0,0.04688,0.08716,,,0.0,0.0,0.002758
253779000000.0,253800000000.0,6280685099.0,45.0,257333194.0,0.0003796,0.0,0.0,0.0,0.0,0.0,0.001108,2.861e-06,0.00798,0.014430000000000004,,,0.0,0.0,0.0
253800000000.0,253801000000.0,6280685099.0,45.0,257333194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253801000000.0,253802000000.0,6280685099.0,45.0,257333194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253821000000.0,253836000000.0,6280685099.0,45.0,6567463.0,0.006126,0.0013449999999999998,0.005797999999999999,0.0007153,0.0009689,0.00346,0.03198,0.0,0.05896000000000001,0.08922999999999999,,,0.0,0.0,0.0001698
253836000000.0,253861000000.0,6280685099.0,45.0,6567463.0,0.0004425,0.0,0.0,0.0,0.0,0.0,0.001389,2.861e-06,0.01108,0.02301,1.668,0.001784,0.0,0.0,0.0
253861000000.0,253862000000.0,6280685099.0,45.0,6567463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,1.668,0.001784,0.0,0.0,0.0
253879000000.0,253887000000.0,6280685099.0,45.0,4302800702.0,0.0106,0.001329,0.005797999999999999,0.00103,0.001366,0.002102,0.04071,0.0,0.05933,0.05194,,,0.0,0.0,0.005249
253887000000.0,253904000000.0,6280685099.0,45.0,4302800702.0,0.0004644,0.0002031,0.0,0.0,0.0,0.0034560000000000003,0.0001936,2.861e-06,0.007904000000000001,0.002998,,,0.0,0.0,0.0
253904000000.0,253905000000.0,6280685099.0,45.0,4302800702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253923000000.0,253925000000.0,6280685099.0,45.0,379068567.0,0.01277,0.0004873,0.005821,7.915e-05,7.915e-05,0.0004873,0.007645,0.0,0.04224,0.01228,,,0.0,0.0,0.04224
253925000000.0,253939000000.0,6280685099.0,45.0,379068567.0,0.003246,0.0,0.0,0.0,0.0,0.0,0.003139,2.861e-06,0.04547,0.02286,,,0.0,0.0,0.0
253939000000.0,253940000000.0,6280685099.0,45.0,379068567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
253953000000.0,253959000000.0,6280685099.0,45.0,6568166.0,0.008223999999999999,0.0008926,0.005821,0.0004606,0.0006962000000000001,0.001518,0.04889,0.0,0.03043,0.07372999999999999,,,0.0,0.0,0.03043
253959000000.0,253970000000.0,6280685099.0,45.0,6568166.0,0.002415,0.0,0.0,0.0,0.0,0.0,0.004921,2.861e-06,0.02655,0.04266,1.612,0.00122,0.0,0.0,0.0
253970000000.0,253971000000.0,6280685099.0,45.0,6568166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,1.612,0.00122,0.0,0.0,0.0
253987000000.0,253995000000.0,6280685099.0,45.0,708486758.0,0.01048,0.001593,0.005692,0.0009737,0.001266,0.00309,0.04877,0.0,0.05255,0.1111,,,0.0,0.0,0.05255
253995000000.0,254012000000.0,6280685099.0,45.0,708486758.0,0.0006723,0.0,0.0,0.0,0.0,0.0,0.003246,2.861e-06,0.01143,0.04865,1.602,0.001588,0.0,0.0,0.0
254012000000.0,254013000000.0,6280685099.0,45.0,708486758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,1.602,0.001588,0.0,0.0,0.0
254026000000.0,254035000000.0,6280685099.0,45.0,682861.0,0.009277,0.00178,0.005797999999999999,0.0006247000000000001,0.00103,0.0033909999999999995,0.01886,9.537e-07,0.04852,0.05609,1.481,0.001546,0.0,0.0,0.001663
254035000000.0,254053000000.0,6280685099.0,45.0,682861.0,4.673e-05,0.0,0.0,0.0,0.0,0.0,0.0009012,2.861e-06,0.0008364,0.01614,1.481,0.001546,0.0,0.0,0.0
254053000000.0,254054000000.0,6280685099.0,45.0,682861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,1.481,0.001546,0.0,0.0,0.0
254097000000.0,254100000000.0,6280685099.0,45.0,284757395.0,0.0007315,0.00017549999999999998,0.00576,4.864e-05,4.959e-05,0.0002642,0.004761,0.0,0.002037,0.007141,,,0.0,0.0,0.0
254100000000.0,254152000000.0,6280685099.0,45.0,284757395.0,0.001509,0.0016420000000000002,0.00576,0.0007887,0.001188,0.003601,0.008194,0.0,0.03851,0.02536,2.019,0.005627,0.0,0.0,1.907e-06
254152000000.0,254177000000.0,6280685099.0,45.0,284757395.0,0.0002451,0.0,0.0,0.0,0.0,0.0,0.001324,2.861e-06,0.0061340000000000006,0.008575,2.019,0.005627,0.0,0.0,0.0
254177000000.0,254178000000.0,6280685099.0,45.0,284757395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,2.019,0.005627,0.0,0.0,0.0
254186000000.0,254198000000.0,6280685099.0,45.0,317471772.0,0.00663,0.001368,0.005676,0.0007019,0.0009527,0.00312,0.03821,0.0,0.03442,0.07349,0.9919,0.001361,0.0,0.0,0.001522
254198000000.0,254214000000.0,6280685099.0,45.0,317471772.0,0.0004463,0.0,0.0,0.0,0.0,0.0,0.0005673999999999999,2.861e-06,0.007133,0.009079,0.9919,0.001361,0.0,0.0,0.0
254214000000.0,254215000000.0,6280685099.0,45.0,317471772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,0.9919,0.001361,0.0,0.0,0.0
254230000000.0,254241000000.0,6280685099.0,45.0,4302224596.0,0.008026,0.00128,0.005814,0.0008001,0.001062,0.003239,0.033260000000000005,0.0,0.047,0.062070000000000014,,,0.0,0.0,0.002338
254241000000.0,254257000000.0,6280685099.0,45.0,4302224596.0,0.0001211,0.0002136,0.0,0.00020980000000000006,0.00020980000000000006,0.003422,0.0001383,2.861e-06,0.001938,0.002213,,,0.0,0.0,0.0
254257000000.0,254258000000.0,6280685099.0,45.0,4302224596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
254260000000.0,254262000000.0,6280685099.0,45.0,612770260.0,0.01437,0.0,0.005821,9.537e-07,9.537e-07,0.0,0.008636,0.0,0.03345,0.01314,,,0.0,0.0,0.03345
254262000000.0,254277000000.0,6280685099.0,45.0,612770260.0,0.003513,9.06e-05,0.0,8.869e-05,8.869e-05,0.001364,0.005661,2.861e-06,0.05267,0.03149,,,0.0,0.0,0.0
254277000000.0,254278000000.0,6280685099.0,45.0,612770260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
254279000000.0,254290000000.0,6280685099.0,45.0,906693.0,0.007469,0.0007448,0.005821,0.0004606,0.000659,0.001797,0.03369,0.0,0.06122,0.06287000000000001,0.7813,0.0004732,0.0,0.0,0.005157
254290000000.0,254316000000.0,6280685099.0,45.0,906693.0,0.0003977,0.0001097,0.0,0.0001078,0.0001078,0.002857,0.001534,2.861e-06,0.01033,0.03973,0.7813,0.0004732,0.0,0.0,0.0
254316000000.0,254317000000.0,6280685099.0,45.0,906693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,0.7813,0.0004732,0.0,0.0,0.0
254328000000.0,254340000000.0,6280685099.0,45.0,7712405.0,0.007523,0.001373,0.005821,0.0008029999999999999,0.001081,0.0031850000000000003,0.04492,0.0,0.03882,0.09583,,,0.0,0.0,0.01456
254340000000.0,254354000000.0,6280685099.0,45.0,7712405.0,0.00032230000000000003,0.0,0.0,0.0,0.0,0.0,0.002659,2.861e-06,0.004509,0.02579,,,0.0,0.0,0.0
254354000000.0,254355000000.0,6280685099.0,45.0,7712405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
254373000000.0,254381000000.0,6280685099.0,45.0,446225856.0,0.009201,0.001019,0.005806,0.0007553,0.0009575,0.0017530000000000002,0.03864,0.0,0.05951,0.057129999999999986,,,0.0,0.0,0.05951
254381000000.0,254400000000.0,6280685099.0,45.0,446225856.0,0.0008402000000000001,0.0,0.0,0.0,0.0,0.0,0.00338,2.861e-06,0.01596,0.03998,,,0.0,0.0,0.0
254400000000.0,254402000000.0,6280685099.0,45.0,446225856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
254416000000.0,254425000000.0,6280685099.0,45.0,682312.0,0.006111,0.0009165,0.005783,0.0005627000000000001,0.0007811,0.001814,0.0343,0.0,0.03357,0.05109,,,0.0,0.0,0.03357
254425000000.0,254438000000.0,6280685099.0,45.0,682312.0,0.002125,0.0,0.0,0.0,0.0,0.0,0.003906,2.861e-06,0.02765,0.01721,,,0.0,0.0,0.0
254438000000.0,254439000000.0,6280685099.0,45.0,682312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
254449000000.0,254462000000.0,6280685099.0,45.0,711573.0,0.007294,0.00141,0.005699,0.0006609,0.001053,0.003361,0.04077,0.0,0.035460000000000005,0.05469,,,0.0,0.0,0.016880000000000003
254462000000.0,254486000000.0,6280685099.0,45.0,711573.0,0.000288,0.000144,0.0,0.0001335,0.0001335,0.003468,0.001448,2.861e-06,0.006912000000000001,0.02164,,,0.0,0.0,0.0
254486000000.0,254488000000.0,6280685099.0,45.0,711573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
254501000000.0,254513000000.0,6280685099.0,45.0,1275448.0,0.007545,0.0011220000000000002,0.005806,0.0006857,0.0008907,0.0024530000000000003,0.03369,0.0,0.0625,0.05316,1.087,0.001537,0.0,0.0,0.0
254513000000.0,254529000000.0,6280685099.0,45.0,1275448.0,0.001026,0.0,0.0,0.0,0.0,0.0,0.003075,2.861e-06,0.01642,0.02856,1.087,0.001537,0.0,0.0,0.0
254529000000.0,254530000000.0,6280685099.0,45.0,1275448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,1.087,0.001537,0.0,0.0,0.0
254537000000.0,254547000000.0,6280685099.0,45.0,711987.0,0.008896,0.001326,0.005806,0.0007696000000000001,0.001057,0.003048,0.03839,0.0,0.056879999999999986,0.08997000000000001,,,0.0,0.0,0.0163
254547000000.0,254566000000.0,6280685099.0,45.0,711987.0,0.0004072,0.0,0.0,0.0,0.0,0.0,0.002716,2.861e-06,0.007744,0.03149,,,0.0,0.0,0.0
254566000000.0,254567000000.0,6280685099.0,45.0,711987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
254577000000.0,254586000000.0,6280685099.0,45.0,318418982.0,0.009903,0.001337,0.005821,0.0006914,0.001089,0.002827,0.04608,0.0,0.03986,0.06433,,,0.0,0.0,0.003609
254586000000.0,254601000000.0,6280685099.0,45.0,318418982.0,0.0005751,0.0,0.0,0.0,0.0,0.0,0.002605,2.861e-06,0.008636,0.01999,,,0.0,0.0,0.0
254601000000.0,254602000000.0,6280685099.0,45.0,318418982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
254614000000.0,254623000000.0,6280685099.0,45.0,6641417.0,0.00972,0.0016079999999999998,0.005797999999999999,0.0009327,0.001253,0.003418,0.04828,0.0,0.03314,0.07288,,,0.0,0.0,0.004868
254623000000.0,254641000000.0,6280685099.0,45.0,6641417.0,0.0003366,0.0,0.0,0.0,0.0,0.0,0.0006389999999999999,2.861e-06,0.006065,0.01151,1.575,0.001256,0.0,0.0,0.0
254641000000.0,254642000000.0,6280685099.0,45.0,6641417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,1.575,0.001256,0.0,0.0,0.0
254644000000.0,254646000000.0,6280685099.0,45.0,1270130.0,0.01285,0.0001717,0.005814,4.768e-06,1.144e-05,0.0001717,0.006966,0.0,0.034480000000000004,0.00885,,,0.0,0.0,0.034480000000000004
254646000000.0,254660000000.0,6280685099.0,45.0,1270130.0,0.003662,0.0,0.0,0.0,0.0,0.0,0.00489,2.861e-06,0.05127,0.03436,1.725,0.0001314,0.0,0.0,0.0
254660000000.0,254661000000.0,6280685099.0,45.0,1270130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,1.725,0.0001314,0.0,0.0,0.0
254672000000.0,254681000000.0,6280685099.0,45.0,711482.0,0.008987,0.001143,0.005821,0.0005846,0.0009155,0.00214,0.05011,0.0,0.03607,0.09595,,,0.0,0.0,0.01074
254681000000.0,254697000000.0,6280685099.0,45.0,711482.0,0.0007830000000000001,0.0,0.0,0.0,0.0,0.0,0.003223,2.861e-06,0.01253,0.014430000000000004,,,0.0,0.0,0.0
254697000000.0,254698000000.0,6280685099.0,45.0,711482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,0.0,,,0.0,0.0,0.0
254698000000.0,254700000000.0,6280685099.0,45.0,711482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861e-06,0.0,,,,0.0,0.0,0.0
